unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
12515687,JE414325,2021-10-02 02:00:00.000000 UTC,0000X E LAKE ST,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,OTHER (SPECIFY),false,false,111,1,42,32,11,1176931.0,1901744.0,2021,2021-10-20 03:39:41.000000 UTC,41.885728999,-87.625725853,"(41.885728999, -87.625725853)"
9962077,HY150489,2015-02-13 04:00:00.000000 UTC,0000X E LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,42,32,11,1176916.0,1901744.0,2015,2018-02-10 03:50:01.000000 UTC,41.885729338,-87.625780935,"(41.885729338, -87.625780935)"
9403874,HW547254,2013-11-25 12:00:00.000000 UTC,001XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA GARAGE / OTHER PROPERTY,true,false,111,1,42,32,11,1176345.0,1901114.0,2013,2018-02-10 03:50:01.000000 UTC,41.884013483,-87.627896757,"(41.884013483, -87.627896757)"
13014993,JG191370,2023-03-19 04:37:00.000000 UTC,001XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,CTA TRAIN,true,false,111,1,42,32,11,1176330.0,1901649.0,2023,2023-08-19 03:40:26.000000 UTC,41.885481891,-87.627935689,"(41.885481891, -87.627935689)"
11238651,JB162777,2018-02-23 04:05:00.000000 UTC,001XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA STATION,true,false,111,1,42,32,11,1176353.0,1900882.0,2018,2018-05-04 03:51:04.000000 UTC,41.883376682,-87.627874384,"(41.883376682, -87.627874384)"
12962632,JG128264,2023-01-24 06:59:00.000000 UTC,001XX N STATE ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,CTA PLATFORM,true,false,111,1,42,32,11,1176330.0,1901649.0,2023,2023-08-19 03:40:26.000000 UTC,41.885481891,-87.627935689,"(41.885481891, -87.627935689)"
7997034,HT228391,2011-03-31 07:30:00.000000 UTC,004XX W ADAMS ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,SIDEWALK,true,false,111,1,2,28,11,1173311.0,1899379.0,2011,2018-02-10 03:50:01.000000 UTC,41.879320432,-87.639089355,"(41.879320432, -87.639089355)"
4583688,HM175183,2006-02-10 12:00:00.000000 UTC,005XX W LAKE ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA PLATFORM,false,false,111,1,42,28,14,1172491.0,1901698.0,2006,2018-02-28 03:56:25.000000 UTC,41.885702079,-87.642031644,"(41.885702079, -87.642031644)"
11883236,JC499365,2019-11-04 11:59:00.000000 UTC,0000X E WACKER DR,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,COMMERCIAL / BUSINESS OFFICE,false,false,111,1,42,32,14,1176621.0,1902155.0,2019,2019-11-11 04:48:29.000000 UTC,41.886863814,-87.626851797,"(41.886863814, -87.626851797)"
3281793,HK311010,2004-04-19 11:20:00.000000 UTC,0000X N WACKER DR,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,OTHER,false,false,111,1,42,32,14,1173863.0,1900534.0,2004,2018-02-28 03:56:25.000000 UTC,41.882477553,-87.637028112,"(41.882477553, -87.637028112)"
8980998,HW128297,2013-01-23 12:00:00.000000 UTC,0000X E WASHINGTON ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,GOVERNMENT BUILDING/PROPERTY,false,false,111,1,42,32,14,1177144.0,1900833.0,2013,2018-02-10 03:50:01.000000 UTC,41.883224344,-87.624971297,"(41.883224344, -87.624971297)"
13222586,JG438716,2023-09-24 04:44:00.000000 UTC,002XX N STATE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,HOTEL / MOTEL,false,false,111,1,42,32,14,1176327.0,1901797.0,2023,2023-10-02 03:42:57.000000 UTC,41.885888079,-87.627942238,"(41.885888079, -87.627942238)"
8898585,HV572401,2012-11-22 03:30:00.000000 UTC,0000X E LAKE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,false,false,111,1,42,32,14,1176931.0,1901744.0,2012,2018-02-10 03:50:01.000000 UTC,41.885728999,-87.625725853,"(41.885728999, -87.625725853)"
9034334,HW181319,2013-02-21 01:30:00.000000 UTC,003XX N MICHIGAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,HOTEL/MOTEL,true,false,111,1,42,32,14,1177246.0,1902350.0,2013,2018-02-10 03:50:01.000000 UTC,41.887384761,-87.624550742,"(41.887384761, -87.624550742)"
4361215,HL656720,2005-09-29 10:00:00.000000 UTC,001XX N FRANKLIN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,false,false,111,1,42,32,14,1174297.0,1901591.0,2005,2018-02-28 03:56:25.000000 UTC,41.885368351,-87.635402906,"(41.885368351, -87.635402906)"
5460113,HN288851,2007-04-16 10:00:00.000000 UTC,0000X N WACKER DR,1310,CRIMINAL DAMAGE,TO PROPERTY,MOVIE HOUSE/THEATER,false,false,111,1,42,32,14,1173863.0,1900534.0,2007,2018-02-10 03:50:01.000000 UTC,41.882477553,-87.637028112,"(41.882477553, -87.637028112)"
1863309,G704819,2001-11-23 10:15:00.000000 UTC,0000X N DESPLAINES ST,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,false,false,111,1,,,14,1171971.0,1900292.0,2001,2015-08-17 03:03:40.000000 UTC,41.881855403,-87.643982647,"(41.881855403, -87.643982647)"
10994556,JA321967,2017-06-25 01:00:00.000000 UTC,002XX N STATE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CTA PLATFORM,true,false,111,1,42,32,14,1176327.0,1901797.0,2017,2018-02-10 03:50:01.000000 UTC,41.885888079,-87.627942238,"(41.885888079, -87.627942238)"
9155768,HW301597,2013-06-02 06:00:00.000000 UTC,0000X E LOWER WACKER DR,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,111,1,42,32,14,1176575.0,1902266.0,2013,2018-02-10 03:50:01.000000 UTC,41.887169443,-87.627017364,"(41.887169443, -87.627017364)"
2894866,HJ567228,2003-08-16 04:00:00.000000 UTC,003XX S CANAL ST,1310,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,2,28,14,1173190.0,1898749.0,2003,2018-02-28 03:56:25.000000 UTC,41.877594356,-87.639552342,"(41.877594356, -87.639552342)"
12796271,JF359174,2022-08-16 04:50:00.000000 UTC,0000X E WACKER DR,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,false,false,111,1,42,32,14,1176429.0,1902142.0,2022,2023-01-03 03:40:27.000000 UTC,41.886832476,-87.627557257,"(41.886832476, -87.627557257)"
10286080,HY473794,2015-10-23 06:47:00.000000 UTC,0000X E LAKE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CONVENIENCE STORE,false,false,111,1,42,32,14,1176916.0,1901744.0,2015,2015-10-30 03:53:31.000000 UTC,41.885729338,-87.625780935,"(41.885729338, -87.625780935)"
12083206,JD270078,2020-06-20 07:00:00.000000 UTC,0000X E WACKER PL,1310,CRIMINAL DAMAGE,TO PROPERTY,HOTEL / MOTEL,false,false,111,1,42,32,14,1176974.0,1902140.0,2020,2020-06-27 03:40:54.000000 UTC,41.886814671,-87.625555956,"(41.886814671, -87.625555956)"
7865692,HS676558,2010-12-24 06:00:00.000000 UTC,007XX W JACKSON BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,DEPARTMENT STORE,false,false,111,1,2,28,14,1171812.0,1898879.0,2010,2016-02-04 06:33:39.000000 UTC,41.877981539,-87.644608125,"(41.877981539, -87.644608125)"
5336928,HN195540,2007-02-25 11:45:00.000000 UTC,005XX W LAKE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,111,1,42,28,14,1172530.0,1901698.0,2007,2018-02-10 03:50:01.000000 UTC,41.885701217,-87.641888429,"(41.885701217, -87.641888429)"
12577025,JE488375,2021-12-23 06:00:00.000000 UTC,0000X E RANDOLPH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE - GARAGE,false,false,111,1,42,32,14,1176930.0,1901295.0,2021,2021-12-30 03:42:22.000000 UTC,41.884496941,-87.625743121,"(41.884496941, -87.625743121)"
7065249,HR472201,2009-08-07 09:00:00.000000 UTC,007XX W QUINCY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,111,1,2,28,14,1171908.0,1899112.0,2009,2018-02-10 03:50:01.000000 UTC,41.878618793,-87.64424877,"(41.878618793, -87.64424877)"
7182713,HR594356,2009-10-18 04:00:00.000000 UTC,002XX S CANAL ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,2,28,14,1173177.0,1899231.0,2009,2018-02-28 03:56:25.000000 UTC,41.878917283,-87.639585769,"(41.878917283, -87.639585769)"
11054934,JA391752,2017-08-09 09:00:00.000000 UTC,0000X E RANDOLPH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,42,32,14,1176550.0,1901291.0,2017,2018-02-10 03:50:01.000000 UTC,41.884494554,-87.627138636,"(41.884494554, -87.627138636)"
9174449,HW318355,2013-06-13 11:55:00.000000 UTC,001XX N DEARBORN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,42,32,14,1175907.0,1901651.0,2013,2018-02-10 03:50:01.000000 UTC,41.88549691,-87.629488948,"(41.88549691, -87.629488948)"
5593649,HN400537,2007-06-12 01:47:17.000000 UTC,003XX S CANAL ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,2,28,14,1173190.0,1898749.0,2007,2018-02-28 03:56:25.000000 UTC,41.877594356,-87.639552342,"(41.877594356, -87.639552342)"
11150433,JA513288,2017-11-15 07:22:00.000000 UTC,001XX N STATE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,111,1,42,32,14,1176338.0,1901346.0,2017,2018-02-10 03:50:01.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
10305015,HY493810,2015-11-08 08:29:00.000000 UTC,001XX N STATE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,false,false,111,1,42,32,14,1176332.0,1901592.0,2015,2018-02-10 03:50:01.000000 UTC,41.885325435,-87.627930066,"(41.885325435, -87.627930066)"
10344339,HY535356,2015-12-11 05:00:00.000000 UTC,001XX N STATE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,111,1,42,32,14,1176353.0,1900882.0,2015,2018-02-10 03:50:01.000000 UTC,41.883376682,-87.627874384,"(41.883376682, -87.627874384)"
3111645,HJ844758,2003-12-29 09:52:54.000000 UTC,003XX W WASHINGTON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,111,1,42,32,14,1174221.0,1900802.0,2003,2018-02-28 03:56:25.000000 UTC,41.883204983,-87.635705542,"(41.883204983, -87.635705542)"
12963633,JG129485,2023-01-25 07:15:00.000000 UTC,001XX N MICHIGAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,111,1,42,32,14,1177274.0,1901444.0,2023,2023-08-19 03:40:26.000000 UTC,41.884898015,-87.624475403,"(41.884898015, -87.624475403)"
6772436,HR185440,2009-02-24 12:30:00.000000 UTC,001XX N CLINTON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,111,1,42,28,14,1172709.0,1900998.0,2009,2016-02-04 06:33:39.000000 UTC,41.883776414,-87.641251842,"(41.883776414, -87.641251842)"
5917068,HN715549,2007-11-19 12:00:00.000000 UTC,001XX S JEFFERSON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,111,1,2,28,14,1172352.0,1899646.0,2007,2018-02-10 03:50:01.000000 UTC,41.88007433,-87.642602726,"(41.88007433, -87.642602726)"
10507588,HZ249323,2016-05-03 08:30:00.000000 UTC,002XX N MICHIGAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,111,1,42,32,14,1177255.0,1901969.0,2016,2018-02-10 03:50:01.000000 UTC,41.886339073,-87.624529249,"(41.886339073, -87.624529249)"
5099256,HM701300,2006-11-04 12:00:00.000000 UTC,006XX W WASHINGTON BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,42,28,14,1172217.0,1900773.0,2006,2018-02-28 03:56:25.000000 UTC,41.883169873,-87.643065141,"(41.883169873, -87.643065141)"
2840790,HJ501725,2003-07-18 01:35:32.000000 UTC,004XX W JACKSON BLVD,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,true,false,111,1,2,28,26,1173380.0,1898918.0,2003,2018-02-28 03:56:25.000000 UTC,41.878053886,-87.638849697,"(41.878053886, -87.638849697)"
4415198,HL708226,2005-11-01 06:36:03.000000 UTC,002XX S JEFFERSON ST,1330,CRIMINAL TRESPASS,TO LAND,COMMERCIAL / BUSINESS OFFICE,true,false,111,1,2,28,26,1172366.0,1899194.0,2005,2018-02-28 03:56:25.000000 UTC,41.878833703,-87.642564678,"(41.878833703, -87.642564678)"
5212510,HM799624,2006-12-29 11:44:52.000000 UTC,002XX S CANAL ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER RAILROAD PROP / TRAIN DEPOT,true,false,111,1,2,28,26,1173178.0,1899203.0,2006,2018-02-28 03:56:25.000000 UTC,41.878840427,-87.639582928,"(41.878840427, -87.639582928)"
6243098,HP330734,2008-05-12 06:50:00.000000 UTC,001XX N FRANKLIN ST,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,42,32,26,1174297.0,1901591.0,2008,2018-02-28 03:56:25.000000 UTC,41.885368351,-87.635402906,"(41.885368351, -87.635402906)"
8088765,HT322534,2011-05-31 07:45:00.000000 UTC,0000X N RIVERSIDE PLZ,1330,CRIMINAL TRESPASS,TO LAND,COMMERCIAL / BUSINESS OFFICE,true,false,111,1,42,28,26,1173412.0,1900435.0,2011,2016-02-04 06:33:39.000000 UTC,41.88221592,-87.638687118,"(41.88221592, -87.638687118)"
8217072,HT451330,2011-08-16 07:00:00.000000 UTC,001XX S CANAL ST,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,true,false,111,1,2,28,26,1173162.0,1899653.0,2011,2018-02-10 03:50:01.000000 UTC,41.880075611,-87.639628321,"(41.880075611, -87.639628321)"
9102750,HW247015,2013-04-25 10:35:00.000000 UTC,0000X W RANDOLPH ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,true,false,111,1,42,32,26,1176046.0,1901283.0,2013,2018-02-10 03:50:01.000000 UTC,41.884483968,-87.628989611,"(41.884483968, -87.628989611)"
1453023,G182977,2001-03-31 04:20:00.000000 UTC,005XX W MADISON ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER RAILROAD PROP / TRAIN DEPOT,true,false,111,1,,,26,1173120.0,1900351.0,2001,2015-08-17 03:03:40.000000 UTC,41.881991899,-87.639761826,"(41.881991899, -87.639761826)"
12750962,JF305233,2022-07-04 05:11:00.000000 UTC,002XX N STATE ST,1330,CRIMINAL TRESPASS,TO LAND,BANK,true,false,111,1,42,32,26,1176319.0,1902088.0,2022,2023-01-03 03:40:27.000000 UTC,41.886686779,-87.627962832,"(41.886686779, -87.627962832)"
11727296,JC312040,2019-06-18 06:57:00.000000 UTC,0000X W RANDOLPH ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,true,false,111,1,42,32,26,1176046.0,1901283.0,2019,2019-06-30 03:41:21.000000 UTC,41.884483968,-87.628989611,"(41.884483968, -87.628989611)"
11940424,JD102676,2020-01-03 08:00:00.000000 UTC,0000X E WACKER DR,1330,CRIMINAL TRESPASS,TO LAND,HOTEL/MOTEL,true,false,111,1,42,32,26,1177009.0,1902589.0,2020,2020-01-10 03:40:53.000000 UTC,41.888045958,-87.625413826,"(41.888045958, -87.625413826)"
9414707,HW558251,2013-12-04 11:20:00.000000 UTC,0000X E LAKE ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,true,false,111,1,42,32,26,1176575.0,1901750.0,2013,2018-02-10 03:50:01.000000 UTC,41.885753511,-87.627032961,"(41.885753511, -87.627032961)"
7303829,HS107345,2010-01-06 10:45:00.000000 UTC,005XX W MADISON ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER RAILROAD PROP / TRAIN DEPOT,true,false,111,1,42,28,26,1173039.0,1900311.0,2010,2018-02-10 03:50:01.000000 UTC,41.881883933,-87.640060441,"(41.881883933, -87.640060441)"
1500860,G240757,2001-04-27 05:26:11.000000 UTC,001XX S RIVERSIDE PZ,1330,CRIMINAL TRESPASS,TO LAND,OTHER,true,false,111,1,,,26,1173387.0,1899599.0,2001,2015-08-17 03:03:40.000000 UTC,41.879922438,-87.638803761,"(41.879922438, -87.638803761)"
11242677,JB168038,2018-02-27 11:30:00.000000 UTC,001XX N STATE ST,1330,CRIMINAL TRESPASS,TO LAND,DRUG STORE,true,false,111,1,42,32,26,1176338.0,1901346.0,2018,2018-05-04 03:51:04.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
6654794,HP726571,2008-12-10 02:05:00.000000 UTC,006XX W JACKSON BLVD,1330,CRIMINAL TRESPASS,TO LAND,COMMERCIAL / BUSINESS OFFICE,false,false,111,1,2,28,26,1172276.0,1898889.0,2008,2018-02-10 03:50:01.000000 UTC,41.87799875,-87.642904147,"(41.87799875, -87.642904147)"
6830930,HR238359,2009-03-27 02:25:00.000000 UTC,002XX S CANAL ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER RAILROAD PROP / TRAIN DEPOT,true,false,111,1,2,28,26,1173177.0,1899236.0,2009,2018-02-28 03:56:25.000000 UTC,41.878931004,-87.639585621,"(41.878931004, -87.639585621)"
6699792,HR114188,2009-01-09 07:50:00.000000 UTC,005XX W MADISON ST,1330,CRIMINAL TRESPASS,TO LAND,COMMERCIAL / BUSINESS OFFICE,false,false,111,1,42,28,26,1173039.0,1900311.0,2009,2018-02-28 03:56:25.000000 UTC,41.881883933,-87.640060441,"(41.881883933, -87.640060441)"
3210985,HK223494,2004-03-06 10:30:00.000000 UTC,005XX W MADISON ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER,true,false,111,1,42,28,26,1173039.0,1900311.0,2004,2018-02-28 03:56:25.000000 UTC,41.881883933,-87.640060441,"(41.881883933, -87.640060441)"
2544344,HJ114133,2003-01-08 12:16:26.000000 UTC,001XX S WACKER DR,1330,CRIMINAL TRESPASS,TO LAND,COMMERCIAL / BUSINESS OFFICE,true,false,111,1,2,32,26,1173883.0,1899742.0,2003,2018-02-28 03:56:25.000000 UTC,41.88030381,-87.636978269,"(41.88030381, -87.636978269)"
7618467,HS422164,2010-07-21 02:15:00.000000 UTC,001XX S RIVERSIDE PLZ,1330,CRIMINAL TRESPASS,TO LAND,COMMERCIAL / BUSINESS OFFICE,false,false,111,1,2,28,26,1173421.0,1899683.0,2010,2018-02-10 03:50:01.000000 UTC,41.880152185,-87.638676422,"(41.880152185, -87.638676422)"
8562871,HV238015,2012-04-11 07:15:00.000000 UTC,001XX N MICHIGAN AVE,1330,CRIMINAL TRESPASS,TO LAND,CONVENIENCE STORE,true,false,111,1,42,32,26,1177271.0,1901522.0,2012,2016-02-04 06:33:39.000000 UTC,41.885112119,-87.624484053,"(41.885112119, -87.624484053)"
6055700,HP156378,2008-02-02 07:30:49.000000 UTC,002XX S CANAL ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER RAILROAD PROP / TRAIN DEPOT,false,false,111,1,2,28,26,1173178.0,1899203.0,2008,2018-02-28 03:56:25.000000 UTC,41.878840427,-87.639582928,"(41.878840427, -87.639582928)"
8031524,HT263186,2011-04-23 08:30:00.000000 UTC,005XX W MADISON ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER,true,false,111,1,42,28,26,1173039.0,1900311.0,2011,2018-02-10 03:50:01.000000 UTC,41.881883933,-87.640060441,"(41.881883933, -87.640060441)"
10579302,HZ327913,2016-06-29 05:06:00.000000 UTC,001XX N STATE ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA PLATFORM,false,false,111,1,42,32,14,1176345.0,1901114.0,2016,2018-02-10 03:50:01.000000 UTC,41.884013483,-87.627896757,"(41.884013483, -87.627896757)"
4366448,HL649301,2005-10-02 05:30:00.000000 UTC,001XX N CANAL ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,FEDERAL BUILDING,true,false,111,1,42,28,15,1173108.0,1900956.0,2005,2018-02-10 03:50:01.000000 UTC,41.883652324,-87.639787936,"(41.883652324, -87.639787936)"
4704391,HM214174,2006-03-05 03:00:00.000000 UTC,003XX W MADISON ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,111,1,42,32,16,1174075.0,1900333.0,2006,2018-02-28 03:56:25.000000 UTC,41.881921274,-87.636255646,"(41.881921274, -87.636255646)"
2857144,HJ520128,2003-07-21 05:45:00.000000 UTC,001XX N WACKER DR,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,COMMERCIAL / BUSINESS OFFICE,false,false,111,1,42,32,17,1173848.0,1901372.0,2003,2018-02-28 03:56:25.000000 UTC,41.88477741,-87.637058225,"(41.88477741, -87.637058225)"
11294029,JB235613,2018-04-20 03:00:00.000000 UTC,0000X E LOWER WACKER DR,1570,SEX OFFENSE,PUBLIC INDECENCY,OTHER,false,false,111,1,42,32,17,1176671.0,1902172.0,2018,2018-05-04 03:51:04.000000 UTC,41.886909333,-87.626667672,"(41.886909333, -87.626667672)"
7944554,HT176542,2011-02-24 10:59:16.000000 UTC,006XX W MADISON ST,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,APARTMENT,true,true,111,1,42,28,17,1172208.0,1900286.0,2011,2021-09-07 03:41:02.000000 UTC,41.881833712,-87.643112572,"(41.881833712, -87.643112572)"
8731417,HV398218,2012-07-24 02:10:00.000000 UTC,001XX N STATE ST,1585,SEX OFFENSE,OTHER,SIDEWALK,true,false,111,1,42,32,17,1176338.0,1901346.0,2012,2016-02-04 06:33:39.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
6248694,HP327004,2008-05-09 09:41:36.000000 UTC,0000X S CANAL ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,111,1,2,28,18,1173145.0,1900184.0,2008,2018-02-28 03:56:25.000000 UTC,41.881533086,-87.639674984,"(41.881533086, -87.639674984)"
6237693,HP325081,2008-05-08 08:30:00.000000 UTC,003XX S CLINTON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,111,1,2,28,18,1172784.0,1898650.0,2008,2018-02-10 03:50:01.000000 UTC,41.877331689,-87.641045987,"(41.877331689, -87.641045987)"
9343969,HW487490,2013-10-10 01:10:00.000000 UTC,0000X W WACKER DR,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,LAKEFRONT/WATERFRONT/RIVERBANK,true,false,111,1,42,32,18,1175996.0,1902175.0,2013,2018-02-10 03:50:01.000000 UTC,41.886932792,-87.629146336,"(41.886932792, -87.629146336)"
7650444,HS455369,2010-08-10 01:20:00.000000 UTC,005XX W ADAMS ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,true,false,111,1,2,28,18,1172888.0,1899368.0,2010,2018-02-10 03:50:01.000000 UTC,41.879299626,-87.640642854,"(41.879299626, -87.640642854)"
8643210,HV318271,2012-06-04 02:25:00.000000 UTC,0000X E LOWER WACKER DR,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,111,1,42,32,18,1176956.0,1902517.0,2012,2016-02-04 06:33:39.000000 UTC,41.887849586,-87.625610638,"(41.887849586, -87.625610638)"
13176789,JG384002,2023-08-15 01:34:00.000000 UTC,001XX N STATE ST,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,true,false,111,1,34,32,18,1176352.0,1900927.0,2023,2023-08-23 03:41:55.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
6336200,HP391290,2008-06-12 03:00:00.000000 UTC,002XX S CANAL ST,2091,NARCOTICS,FORFEIT PROPERTY,OTHER RAILROAD PROP / TRAIN DEPOT,true,false,111,1,2,28,26,1173177.0,1899236.0,2008,2018-02-10 03:50:01.000000 UTC,41.878931004,-87.639585621,"(41.878931004, -87.639585621)"
6728923,HP738794,2008-12-17 03:30:00.000000 UTC,002XX S CANAL ST,2091,NARCOTICS,FORFEIT PROPERTY,OTHER,true,false,111,1,2,28,26,1173177.0,1899236.0,2008,2018-02-10 03:50:01.000000 UTC,41.878931004,-87.639585621,"(41.878931004, -87.639585621)"
6746144,HR146356,2009-01-30 03:00:00.000000 UTC,002XX S CANAL ST,2091,NARCOTICS,FORFEIT PROPERTY,OTHER RAILROAD PROP / TRAIN DEPOT,true,false,111,1,2,28,26,1173177.0,1899236.0,2009,2018-02-28 03:56:25.000000 UTC,41.878931004,-87.639585621,"(41.878931004, -87.639585621)"
8480695,HV142570,2011-02-02 01:40:00.000000 UTC,002XX S CANAL ST,2091,NARCOTICS,FORFEIT PROPERTY,OTHER RAILROAD PROP / TRAIN DEPOT,true,false,111,1,2,28,26,1173177.0,1899236.0,2011,2018-02-10 03:50:01.000000 UTC,41.878931004,-87.639585621,"(41.878931004, -87.639585621)"
3305555,HK299545,2004-04-13 03:10:00.000000 UTC,002XX S CANAL ST,2091,NARCOTICS,FORFEIT PROPERTY,OTHER RAILROAD PROP / TRAIN DEPOT,true,false,111,1,2,28,26,1173177.0,1899236.0,2004,2018-02-28 03:56:25.000000 UTC,41.878931004,-87.639585621,"(41.878931004, -87.639585621)"
2762086,HJ370391,2003-05-17 11:20:00.000000 UTC,001XX S WACKER DR,2110,NARCOTICS,POS: HYPODERMIC NEEDLE,STREET,true,false,111,1,2,32,18,1173883.0,1899742.0,2003,2018-02-28 03:56:25.000000 UTC,41.88030381,-87.636978269,"(41.88030381, -87.636978269)"
2994684,HJ655117,2003-09-26 01:20:00.000000 UTC,002XX S WACKER DR,2210,LIQUOR LAW VIOLATION,SELL/GIVE/DEL LIQUOR TO MINOR,OTHER,true,false,111,1,2,32,22,1173899.0,1899160.0,2003,2018-02-28 03:56:25.000000 UTC,41.87870641,-87.63693686,"(41.87870641, -87.63693686)"
13287023,JG515805,2023-11-24 11:20:00.000000 UTC,0000X E WACKER PL,2820,OTHER OFFENSE,TELEPHONE THREAT,HOTEL / MOTEL,false,false,111,1,42,32,08A,1177036.0,1902140.0,2023,2023-12-02 03:41:05.000000 UTC,41.886813267,-87.625328278,"(41.886813267, -87.625328278)"
6337202,HP424460,2008-06-30 07:00:00.000000 UTC,005XX W LAKE ST,2820,OTHER OFFENSE,TELEPHONE THREAT,CTA GARAGE / OTHER PROPERTY,false,false,111,1,42,28,26,1172491.0,1901698.0,2008,2018-02-28 03:56:25.000000 UTC,41.885702079,-87.642031644,"(41.885702079, -87.642031644)"
